avg_consumption,peak_consumption,previous_month_consumption,sudden_drop,night_day_ratio,voltage,current,billing_amount,payment_delay_days,meter_variance,load_factor,phase_imbalance,transformer_load,line_loss,temperature,humidity,area_type,connection_type,tamper_flag,theft
324.1962271566034,361.1219566629845,274.9465708657527,0.8610333999722404,1.3843122762256235,226.18068493930042,9.158284880204342,64.40251642114285,27,0.5203922259929623,0.8977472047183167,0.5204834143905483,0.7369358794224824,0.010474084380965221,29.612339535182997,77.9017259844805,0,0,0,0
108.67197553422022,140.4748825009543,118.60597601159057,0.5658630735596195,0.6430060486632707,223.46527018313,8.151917368846131,30.77918594774709,24,0.3895276083725533,0.7736043170100675,0.9839282017016179,1.2009928939891488,0.2486375115900587,24.031408688124625,46.539391010350315,0,0,0,0
127.50821674869673,212.39246200664917,123.55484965546891,0.15723566509423348,1.2793148445762308,209.91566979468854,8.961687184659954,37.12160549462275,28,0.5185181326097129,0.6003424770541289,0.5230609089730519,0.8474383632484667,0.12317982650693234,40.517200205365484,68.04370260386372,1,1,0,0
243.77124707590272,297.9564629127186,214.8150415941154,0.6906227420813416,1.9832060394744173,204.70251044995908,12.548934348119955,69.5756836166607,8,0.32462472397844444,0.8181438479060997,0.18242668548911367,0.9558683716019345,0.19739237257956355,34.406206253029694,56.567880979744245,1,0,0,0
198.71688796655764,250.78144272723932,174.67519849095868,0.5134344971258201,1.2728867018616348,235.3739673068429,4.261445939956512,30.302261420634373,21,0.6226878136965482,0.7923907200051108,0.022093747104774852,1.057745140442896,0.11172136896766617,22.311499148068933,41.004496604345846,0,1,0,0
331.4247332595274,331.3088623273248,366.23313311749183,0.6506065232521034,1.1605883509362682,234.14110390606783,15.33188430409136,48.55167125494057,2,0.09298027644479123,1.000349736893208,0.35470375812420907,1.1862250031859936,0.20865487690424817,36.2224599499269,60.76527145643796,0,0,1,0
209.1975924478789,288.2601333541557,183.31296380441816,0.889687412571665,1.6907114450206238,195.12543241293872,11.451523375079384,33.373898844307874,0,0.6211226029118102,0.725725024871404,0.9182280556966069,0.7387136918487337,0.07628847436730975,30.626768637210247,78.35880891448518,1,1,0,0
158.76962986647086,181.5918780208667,154.3650676650172,0.4404345706560461,2.24440905799779,215.41776970743499,9.873004313019361,29.890323380622355,18,0.2753448501384441,0.8743212064155572,0.996554108175881,1.3359455374108105,0.006579162730618882,40.284655589699895,36.21541496256362,0,1,0,0
446.56487689215544,508.36285580014527,555.0617062961826,0.9011776232173556,0.5951663850922249,236.641920547839,12.720502439118778,72.71571409260959,25,0.017634829052346368,0.8784372654238831,0.9453679748120026,1.2218427497552398,0.28433625443638605,42.97286492489991,55.36398822746145,0,1,1,0
277.4223699513464,345.74367809009215,206.23823810715027,0.7506690142816549,1.2709408693994708,215.23937442222132,5.644495764494695,48.505237127144355,1,0.5527057661628776,0.8023931818040563,0.7294199932542568,0.7340979190239995,0.004910329212024833,35.01164532940615,32.58041770752641,0,1,0,0
306.7528204687924,407.57257834395193,214.16068389005943,0.48860492587798476,0.8164814836305254,215.09387765973347,8.005897284546958,68.7517091569188,26,0.5784477558526964,0.7526336087555002,0.5581427284406553,1.4749745626029105,0.24722978689005212,38.29032048283416,46.06081494481811,1,1,1,0
157.5251813786543,178.26056940508096,196.70466461858464,0.6032221356579637,1.8907085014637393,217.17240672370633,9.636773702828338,39.77591725588738,20,0.426569004711536,0.883679334719798,0.590686146382252,1.1647969910304585,0.05074127799674214,21.414771190054143,61.03013387969956,0,0,1,0
245.56172754748172,214.97636287285695,211.62957448277655,0.32558113251901144,0.7114491208622697,208.7910302623184,14.096681111296533,60.68116113042473,23,0.07228623255031685,1.1422731516427869,0.5389920090919609,0.9524268864667056,0.11766606858060835,34.00638637502893,72.05284680153773,0,0,0,0
311.0922589709866,376.60774531359743,295.1803825838556,0.9835972997387742,1.829615517160489,202.95224255771956,9.860510256620326,81.78139934547112,4,0.8933429528041915,0.8260378678934053,0.7070493049229883,0.6575273255535163,0.24674771295181672,38.88349945888685,66.51642108630355,0,0,1,1
184.90064225776973,298.91597770309534,145.842823351214,0.667351163050396,1.0723617415958147,230.5254731073475,11.350164013555439,19.68024759081915,16,0.6114308072278889,0.6185706220141441,0.41887322669535243,1.0332210023081314,0.0617796450937036,32.41905373695259,53.14283891077369,1,1,0,0
337.5698018345672,434.73819242275033,324.5797947961916,0.043846852496629896,0.8978336274744494,201.57063093752325,8.231263012191617,36.979677367990845,18,0.11571329956896959,0.7764898684270782,0.6692040049557655,0.6647758868271182,0.2597122816575107,34.83875223760843,75.46113785520733,1,1,0,0
239.9361310081195,306.2259134663583,319.8630366129366,0.32662190574800876,2.3727051156499708,222.47271452108757,11.460526206902474,61.87391179508479,27,0.5109305765941476,0.7835265418662183,0.12161211495720103,0.9294916786978438,0.1493276817305704,42.473704639526105,45.13573325118853,0,1,0,0
270.8306250206723,316.0815394517109,310.9370479515783,0.6233144337590575,0.5370491534919117,228.8657949275765,15.03171877892337,55.95787662916002,4,0.49725431594847147,0.8568378447234443,0.26569530656148377,0.9087125227395189,0.10984603881518297,24.952489300779988,67.69917051125832,1,1,0,0
239.82933877706031,324.0430166761796,282.94051437140917,0.0563332777992398,1.3755545437791379,205.4877370109884,12.986580075022342,51.713952979404716,22,0.06040186879292697,0.7401157452398516,0.8360030388086295,1.2199396443474602,0.19873132402090085,22.456162688797797,53.70045108738312,1,0,0,0
485.2278184508938,516.0214324597597,414.4164656612615,0.023884191319142767,0.5432539849235876,210.75731597404928,9.755632036666361,53.62610333729024,20,0.6068597036029475,0.9403249321213664,0.9037489307433911,0.6923831812242498,0.10241691659428726,37.26609032848752,74.93178773363879,0,1,0,0
298.6502775262066,372.9410106068932,241.09259069856313,0.45002423952780257,1.467186096208658,232.1317918839159,12.026472541796409,45.11493526783482,13,0.8083263989215644,0.8007976302745787,0.5390082375602997,1.3218713548708458,0.1041865076989071,40.5712226380611,69.871641082688,0,0,1,0
194.22890710440998,269.3930118794088,52.274974130138645,0.33269017969267,1.5020947555888364,225.3289172022704,11.732550863821636,44.22026250710133,9,0.7490080542484782,0.7209871768735957,0.0316356172129324,0.8261323270161658,0.22005791728149096,41.26225471456409,75.07348306535476,1,1,0,0
382.2544912103189,474.0607884352853,341.78545015618124,0.4382986080331659,1.143324942789494,213.82714293121114,11.519763015091828,103.91067637330723,20,0.20296941416418335,0.8063406646055077,0.9269735707917681,0.9439886269687751,0.09294966736173235,36.04111242728051,40.71239244710367,0,1,0,0
177.91563500289777,320.7054361702301,225.7507943221807,0.26269330988000517,0.7643235550500473,232.02249003361172,13.335860082581227,50.42070017961851,6,0.8622925295542114,0.5547633901299396,0.7020642580272864,1.2723409755538424,0.06023179450632753,40.830335454270084,63.407521605810395,0,1,0,0
320.8863595004755,392.6588385158385,346.73368528789405,0.1647177469429809,1.2527750754689506,232.06535723454303,13.3134331115124,64.2041939983641,28,0.3425421656593509,0.8172141513822873,0.4140279237553608,1.125392399713515,0.24229383839897162,37.51660514308226,66.923170404082,0,1,0,0
104.03298761202245,148.76407884079748,92.95732446441626,0.6891433569803377,1.844525879865132,222.69052693015706,9.618524209375348,21.752761580628317,7,0.9465083782919413,0.6993152407669273,0.5983789431994964,0.8080253518019374,0.2416113101181695,22.18442289766977,67.12071326412968,0,1,0,0
167.18139511015696,226.4141657443971,166.0663809242543,0.5145711162678005,2.0647916172889182,210.99839772126336,11.925637184433308,44.57221941463879,29,0.07174796422571372,0.7383875234153455,0.4297748344413661,0.886202924545881,0.14927571111206078,39.0510876971247,55.200022523366876,1,0,1,0
319.68612358691234,326.6138464402388,285.24184645814205,0.20015421124936683,1.5615012047762846,215.86551296528205,8.85071523652062,66.34283727026788,7,0.48620868851984267,0.978789255480649,0.46533922673205097,0.8057868139896102,0.15799668484888651,24.48399223875824,30.562526117397628,1,1,0,0
373.84665799954104,413.0052640668693,384.08460211963023,0.3195894262599983,1.6796687888795112,222.8638674395539,7.230782811053267,76.02983228609341,6,0.5971243771775492,0.9051861816923764,0.8868098656594017,1.094770167277157,0.2088229877302916,25.91523356477432,43.071539193453745,0,0,0,0
317.1368281189971,364.85835497560396,355.4307420930278,0.5918079076633259,0.9012327422493054,218.11405170852512,9.19151873288804,89.12077899522839,12,0.24765009847460473,0.8692053335059361,0.16108424691711154,0.8326245332068397,0.15278228752873002,29.86626567496662,46.165043750219056,0,0,0,0
288.4351717611759,332.71251982313817,207.6408323906523,0.07222934827247784,1.074660666455299,229.38957178234853,9.771165544781251,74.41239319162275,13,0.7713801887202277,0.8669201024190524,0.10366913548223677,1.2256976947831408,0.12511198769076975,27.86417665815842,72.60183086408807,1,1,0,0
269.8896304410711,334.4602766020828,284.87201483293853,0.14745300926617955,0.8237912201047168,204.70225919890663,5.015257032466024,76.05881268086326,18,0.626895679810717,0.8069407619433585,0.002728744513015746,1.0797871585837262,0.2984682579890237,28.0412934575728,72.04429085521102,0,1,0,0
152.14780096325725,187.47520299179124,198.7695445109906,0.07324560410739012,0.9985907000092227,205.0573647093376,12.58099767825016,21.855941986657744,10,0.018109437287955554,0.811562268157241,0.3140003756121267,0.645706611747509,0.04429212835576768,24.231488105101143,35.23400520188916,0,1,0,0
228.01557916052914,321.6464991802633,207.26056471236066,0.8123173327141189,0.9497735604510635,221.80871111482432,1.6980237321928051,46.71471397351401,1,0.6083685906962358,0.7089011686483188,0.1474137664844274,0.8102686186798824,0.17781839377195818,27.346776177738608,77.49179408856287,0,1,0,0
253.93612290402126,313.9423348515672,288.97115351005044,0.7524092332120093,1.5388975727824752,215.08455586193097,18.144450818458964,68.18043348834118,16,0.4914782344184464,0.8088623123226849,0.21998549513811116,0.7214474419101558,0.26575890782269807,20.491564749397043,39.12287433257455,1,1,0,0
405.71222262189156,465.4332129877331,546.4449448455192,0.7533129318792571,1.6253775115814588,213.72951385302258,14.505637401388956,49.590028686444214,5,0.19602920170350768,0.8716873040011961,0.011238982665376929,0.8903132125514853,0.20616451235433442,31.82277366720815,50.717972565046054,0,1,1,0
334.3618289568461,384.5249874614586,329.14468930750155,0.716325343476028,2.389894841643009,202.31943280825604,9.21697382748306,86.57712115818792,28,0.9957482270595296,0.8695451267399356,0.2271954146877032,1.0159840862093632,0.2642769897264715,39.21477396924517,40.75784830553777,0,0,1,1
123.6959844637266,188.351704979496,143.36133696399278,0.6693854236698692,0.8911412942030461,220.19545844798182,10.02827908169132,16.8962130048049,8,0.897162194827615,0.6567287749117651,0.33271158193237393,1.0067628572841099,0.10090041610640178,41.55618423062099,73.01662344146787,0,0,0,0
332.40839693947953,417.1613448795086,295.50554275640997,0.476991915378175,1.7833514203229919,219.47244891999233,10.90891562076185,86.96593167022769,18,0.2925076950290635,0.7968341290957608,0.031567496409881324,1.254523676563289,0.08159789287807176,40.51071397398596,67.47010159296559,0,1,1,0
261.49177195836836,295.47786548704136,270.55433008847086,0.642278163507115,2.1345185379750458,226.5347898195174,8.232518836033174,58.15581911622248,4,0.5410709207986163,0.8849792234939388,0.6079041242971477,0.6891718636017093,0.2553817160706314,30.41144297487783,47.6764403443902,0,1,1,0
232.30779996940413,272.56430529714646,255.32138121851932,0.03836155478797465,1.620482927566105,220.68906133120973,10.57785744276081,32.20882560829161,8,0.31650213991029075,0.8523045587944644,0.568800348883758,1.4464728292974467,0.11823437285563815,38.26066202909641,64.09393130130277,1,0,0,0
361.1676288840868,412.05584802078687,370.9097458975937,0.6214644226567846,1.0100073050021514,218.67395921759504,9.568000066895017,70.30880420280879,29,0.7754957516360781,0.8765016456358292,0.09703577850992506,0.8428451068821686,0.21290469691719338,27.19726935238031,39.218344208577115,0,0,0,0
403.0999522495951,422.72382454539866,352.11518626415227,0.7778777055368772,1.0251004600400004,231.77000636790336,9.717181848307103,95.28518323277736,29,0.9303314331964551,0.953577557837183,0.595009777518401,0.8002488469161385,0.04432457352423428,21.389061817940448,49.11485461880008,1,0,0,0
393.12801191161986,428.5502761199749,403.4461004778924,0.5003583603843902,0.5785061061419998,206.8753269655145,10.544383190441916,89.149867344914,24,0.35882860691438356,0.9173439706326583,0.9986539186088776,1.1851785781802198,0.2267514376130024,36.89928813478166,48.85537941690541,1,1,0,0
216.07824767773616,261.7916214713964,289.188044613618,0.35751332842723693,1.1108884530969634,225.36389218847577,6.059416604938017,40.07158986516813,6,0.8055842491436275,0.8253825942299878,0.9444689528115406,1.3055166286830624,0.16469479470746082,36.21990411841015,41.89683408606989,0,0,0,0
269.07876241487855,355.31043783626035,291.51055064060495,0.2774267348009791,1.9892073580067602,203.2885283520465,10.118709172400944,75.30796275336947,29,0.49840754271320487,0.7573061012603283,0.002670993367663299,0.8784717648136534,0.08058349197313826,40.04073488657189,73.81560247914413,0,1,0,0
333.1263431403564,401.0031830104142,381.2257025939485,0.6428020501620825,0.5950355144142208,211.61638119999193,10.490343239852432,67.90869879301779,3,0.3965785613115773,0.8307324162354717,0.7953783113303596,1.2468469748939772,0.1483511891876715,35.40265516757199,63.94228677395631,0,1,0,0
397.5545127122359,463.36221005326223,385.7039142116045,0.6928011986299087,0.9385905650096613,207.87342867376685,10.386548864067743,79.97741674394918,26,0.9384218520987698,0.857977849912573,0.35360527623648597,1.3837359561360547,0.20908308775191103,23.92229062434791,43.99696552818996,0,0,0,0
252.08257621547102,337.60951508051016,289.57758818665656,0.8709675998625426,1.9124649970635639,227.81942535451918,9.352507733691537,28.346715438222038,17,0.5104046887190314,0.746669050945903,0.06365137033462742,1.2668036652069574,0.003565922654215103,41.32905980125496,42.10603803145187,0,0,0,0
281.4341023336183,337.3129486816364,295.3974942444446,0.34233408246099073,2.0653031256457535,219.34589766404605,13.413573327908114,80.04663506260665,17,0.4674105002574649,0.8343412354419936,0.29598321371620806,0.534196485570833,0.19124011764423884,35.68131970046752,30.89767354996195,0,0,0,0
189.36650259939717,261.08044809726385,141.82096611503556,0.7697723073855856,1.4106368201238568,219.86496755407023,8.939042335355346,25.6446392925456,19,0.672434401962343,0.7253185904171954,0.3217365163129623,1.3273689113661882,0.1624772334819823,40.190242475875095,47.32911268961773,0,1,0,0
180.37933759193294,237.28268500395805,196.30538783187666,0.5613558241893379,1.8961486769572977,208.9326701227055,10.681977720469572,37.098426923653,16,0.26123420101828443,0.7601875273323213,0.5232442393090568,1.2744809584543675,0.06608585032401977,39.35267800940102,56.33856416576591,0,1,0,0
381.2525822394198,449.21345272140866,331.66774906740426,0.8828364906780791,1.275904337309784,217.00306504067112,13.891892601776636,99.39770283150298,29,0.32479287078831576,0.848711408640434,0.6610837672688546,1.169290238153186,0.22589432219285902,27.44661218062721,43.88554709541882,0,0,0,0
435.6240028570823,478.14124312873486,403.9799891128427,0.5278121082956208,0.819826490048255,212.36534696690887,9.761871579939063,62.33372407292681,3,0.9320458362386227,0.911078073931796,0.749055612208408,1.2600224190879035,0.09103829538996035,21.86382437130131,65.0229138214885,0,1,1,0
292.7989878419666,279.6344730936737,302.2654032065853,0.5176298283979672,1.296298987045813,223.83455014854215,10.643389802402654,60.162771887866704,27,0.6785298454369424,1.0470775816824378,0.24590304256326667,1.4794253958319388,0.08305827946396943,24.41261022723962,50.587476450563315,1,0,0,0
400.35328978920245,456.32491492361333,415.2155034582087,0.5778770814409091,1.6599356404062857,210.08908864668388,9.71084609105531,59.307128020956256,29,0.8266371477710056,0.8773426054464278,0.321770570248497,0.9311128878183497,0.1413655046997968,22.321558357831268,45.81589185053339,0,1,0,0
336.1636025047634,438.8460465877616,276.70197925090696,0.7493153551424344,2.3961065637057803,233.29794365205075,13.712109380690798,84.69272170352966,26,0.27111176193542963,0.7660171605021774,0.3083817068597352,0.5672232349545978,0.20284490352670942,26.08531080200341,76.95288293951657,0,0,0,0
235.48802453948758,323.27448660673537,288.1873130986314,0.9646904788284609,0.6375019041773546,203.24419550375904,9.226826315241114,50.127919811699876,21,0.543790189929872,0.7284460552742588,0.36273686812087647,0.9608899696277167,0.27865379276287633,31.488306825649822,43.140043864406955,0,1,0,0
336.1395605508414,425.1014850885765,364.73987446586506,0.07356335421576565,1.5147881876899212,211.9348016754344,13.850063731864616,91.1594259661545,15,0.9713962669894982,0.790727796400903,0.9996563089563387,0.5464336553910479,0.042407172939631185,42.67026512453207,49.91288100483281,1,0,0,0
453.8036566465969,550.8875783007834,418.5672348660527,0.05343460239101716,1.1578395564214488,236.77200509966096,9.689236316058805,126.57110422230636,21,0.3187038990282176,0.8237681779762714,0.7779433028274259,0.7942504080884611,0.11894043622552009,41.800468898015865,49.1145394260386,1,1,0,0
296.41739608900485,359.07712381784796,219.53815626654608,0.9375503374073385,1.516623388553389,215.64861252037966,7.42162082965595,68.10091753334389,22,0.16047647631704187,0.8254978566648289,0.974990465268697,1.086879791796759,0.020096877753788978,37.9649953773932,42.05991728356241,1,1,0,0
456.4643655814006,522.3838368035684,449.219136627329,0.5298756255182061,0.5479508947530634,206.85121335595588,12.038119511722364,111.8694875533889,4,0.510886008224664,0.8738102778494744,0.6931110595470572,0.8096228929261563,0.22756522424152273,20.60280898869565,40.873836990520836,0,1,0,0
50.0,91.4704431369695,27.702814306941992,0.6149030145669361,1.1260507094031627,222.1907156253767,9.085996498733032,10.492200998868636,8,0.3878210887248762,0.5466246613141372,0.4062707016472843,1.1853952459095387,0.1343198669044082,28.534730033013837,45.119000940670176,1,0,0,0
382.19025043752237,432.7080647567109,387.8472732901735,0.48242360159472886,2.1397362950540098,215.24607757785458,11.861502697297489,67.60400779703274,1,0.15957723278671354,0.8832519695522846,0.38974418362697494,1.321986327685721,0.21207874055645554,37.05871066211299,73.21180849655904,0,1,0,0
308.7047068238171,387.17784131695134,290.5488737660388,0.09365745260747449,1.607883467709275,211.64129744381694,1.8117868452287986,70.88588136506331,1,0.888551382703368,0.797320181789808,0.4885811449750451,0.9204391792795369,0.09665832719288618,23.22572242097671,68.35414436146453,0,1,1,0
270.09926495341324,366.21579806847774,169.72642191616274,0.7680893784186665,1.4011649856322348,209.04129189201282,10.015615785684838,76.07554440923633,3,0.9907239105537778,0.73754127041485,0.41686978336443736,1.4001379512930034,0.25329517242189703,40.027196250397715,64.04997570800262,1,0,0,0
309.17607765355024,364.99268938312025,289.7587307384923,0.7472246450885869,1.0710501434306792,247.68373605625942,8.62118410372756,56.68312889675125,19,0.5685821806899978,0.8470747131294424,0.8283262460927457,0.5798389313504002,0.1604484234720344,42.86434199968984,52.85514963212467,0,0,0,0
101.24310853991071,147.73743059436836,85.96215298649506,0.311703321492812,1.0960850455827118,217.48448099815863,6.810223940406166,16.49068053923074,19,0.774676768373454,0.6852908442538598,0.46500201302669286,1.3401131642004498,0.2830823465470965,28.85261116594564,55.38769923163017,1,1,1,0
278.03281121624883,338.04864998194677,309.7158624549518,0.3062392452284004,1.266202867181169,200.74432639667123,8.340276994480602,49.40292392282598,16,0.8590383695462995,0.8224639004802917,0.295614360210846,1.3285731454392988,0.023644391743210258,37.646076546595836,43.35694227467302,1,1,1,0
335.71125715117466,413.7474596190481,300.8012734206222,0.8378413809055185,2.171141419929121,234.93709759005534,8.278890567122046,62.80470287491314,19,0.7009820060218269,0.8113917060911404,0.7748602686966518,0.8219938963267649,0.1542830473626223,23.70510331671783,33.71579569179588,1,0,0,0
447.78940447415164,464.47375999014537,531.7231381427799,0.07235725774132662,2.4344264136165368,226.11070905110572,9.856042615448256,51.36691031910264,27,0.04415604911173121,0.9640790138148004,0.8544204093813946,0.798715187124615,0.2299365737993096,37.270411227825676,46.55202783602411,0,1,0,0
248.17297817263525,239.2875495785181,152.5909506400474,0.8811051483565658,1.377310762700749,212.33533568980212,5.898020616145132,49.557257014583925,20,0.15763423171681779,1.0371328496186616,0.4204289561404514,0.8050949811535126,0.1800457944220844,20.536385307176083,54.779187799618306,0,1,0,0
219.15063971068122,262.6345342259337,284.70901460081245,0.2566616898959144,1.2867056774955237,210.6688091131386,10.94882134077914,43.58092070672311,24,0.07098919115138647,0.834431924029286,0.667808571905532,1.3113937123444108,0.006958242128052827,23.769287670277524,32.86565232596662,0,0,0,0
249.82429564154634,273.2029228641216,238.60834709764111,0.5929847477554939,2.1931015516397254,226.7347279615823,14.098644355617363,54.38394251713647,18,0.00987960664205656,0.9144276094212846,0.058804533888304755,1.331653487610195,0.2917016035031642,37.747036165216755,34.41166510285532,0,0,0,0
391.5402117702074,436.2960058407881,434.5194553873852,0.9359941790017777,1.3538106412726072,217.53081672510547,10.842785490843479,67.5657474900644,2,0.30599640875723655,0.8974187398659963,0.5294648519714666,0.8297224588276676,0.08947910792276952,37.79625557190765,43.15126164422836,1,0,1,0
332.8751109659685,388.44170140144433,336.86518516890516,0.6781225015366464,1.6040363445913024,200.74022181554898,12.426965827687027,74.10516290415586,29,0.39235596048155974,0.856949986999338,0.04498113774550805,1.0925903474444618,0.07478335990991461,36.02906764612943,48.354018679638074,0,1,0,0
247.02397962329613,293.4265273526057,304.0017564245696,0.4144298124670366,0.9618833291974889,237.8723996460467,13.283687363841388,68.09049554913382,4,0.24102973233592573,0.8418597386270109,0.029190840494468073,0.6389332294404545,0.14569796268197385,31.934100609605082,49.66584055593526,1,1,1,0
351.32674331133563,454.900769345458,331.95864508369505,0.6895342089054152,1.9870050715581504,215.66009537784043,13.709468536552532,102.26917661495798,9,0.06460464808632094,0.7723151222998552,0.612924850522739,0.9687787382810221,0.16264743225700468,36.87270227929862,35.894303314400254,0,0,0,0
309.70775493480403,379.51009787287364,254.77673367591342,0.3439796363163702,1.5639766365415637,234.95571736482427,15.610416078463917,67.12062133619442,5,0.5298630908366776,0.8160725015505341,0.30333538239498714,1.4987928508555384,0.2298864412769476,39.345019957219705,41.29106772673944,1,0,1,0
396.8644990532889,465.8787298416138,467.8897134168421,0.27725841634918613,2.1180691004806835,232.78434957965715,8.50239400517221,43.06701742765489,2,0.27331931995714165,0.8518622414640225,0.7425371624554654,0.6588391477062469,0.11798209729769674,44.1620414759186,43.082362603180435,1,1,0,0
229.79469061226476,308.4609049335668,224.1206583181577,0.9966832779346797,2.0614654600573394,209.98990455517185,7.84454804451665,67.5245262856795,16,0.7960371548635623,0.7449718487396503,0.8960825606325922,1.447562639960059,0.13198811293866367,42.21602578871513,33.38174381006231,0,0,0,0
267.23378534022316,293.0687918068001,278.31170902143367,0.7507902311797877,0.9300095365400571,230.3318986436315,12.350396944974204,64.44941662629385,9,0.008052621625281198,0.9118466135295356,0.1393911737303507,1.3242547219650078,0.16048797478014928,39.86335506415311,46.30498502948487,1,1,1,0
260.7891846867842,351.96253830939224,322.526780389024,0.6447199773818176,1.9312711011155248,213.48557450136317,12.1247986589722,43.602055666819275,23,0.8425270512876103,0.7409572221505512,0.7245228385789239,1.47221465094627,0.11831612992249219,37.36893791785933,33.611078637775364,0,0,0,0
153.64850518678816,211.37557659072436,102.05074308206642,0.3552896432193188,2.100108815902743,201.3329941319606,12.327025898847069,19.88696267463891,11,0.954753678945957,0.7268981008354141,0.5145199982883433,0.679578760610533,0.2743644237303468,34.353888635809184,65.17289215548351,0,0,0,0
329.6120277064576,409.726446223694,359.38657258842045,0.04916082915504816,1.1922144815647902,215.75401833977858,15.667847362750756,42.415702688654704,0,0.7161350631535696,0.8044685197755158,0.11211925016269886,0.7135184904433642,0.25537558999027565,23.015220583797905,49.30238832786552,1,1,0,0
326.10552721798894,353.9498102267843,296.6107893948444,0.03105687603515561,0.8452182258045491,223.9763750177628,10.034109726395483,43.551028322203614,17,0.7336440652625665,0.9213326799329125,0.6515926064807247,0.5168671817348587,0.1364921085233635,24.138921052459825,46.33761946891873,0,1,0,0
300.5113456642461,313.8985826837642,293.9028778820275,0.5541812554487988,0.5052643111591764,215.37263352003663,11.278469678938555,32.79014652552103,18,0.9335623116027332,0.9573517124382656,0.6094668031064728,1.2247018129156055,5.845870119514096e-05,40.506989016772486,36.32610857518034,1,0,0,0
276.54128666248533,361.0779764032362,280.1552349316998,0.7620327210390511,1.4018073061862963,216.929516590749,7.0588352455495755,77.55070468585387,21,0.20907128530034913,0.7658769150563091,0.5156418674007825,1.1440946934361858,0.2702803486587842,40.08282280518051,41.32518277224479,0,1,0,0
158.46292579495858,229.7552115778841,83.45183272261178,0.5373791904438551,1.2048654630776832,231.43566044928613,16.405963371927875,32.98463584965367,19,0.9945655682085767,0.6897032920676172,0.926471204559658,0.6780654383247321,0.037300972031839574,35.361473149334074,41.63526044695618,1,1,1,0
