customer_id,date,units_consumed,is_theft
11,2026-04-16,3.2439544941904916,1
11,2026-04-15,16.606372863253657,1
11,2026-04-14,4.382212950187157,1
11,2026-04-13,2.2420628814058117,1
11,2026-04-12,15.490030745513605,1
11,2026-04-11,38.619727635821334,1
11,2026-04-10,31.703578992476043,1
11,2026-04-09,68.14900251158689,1
11,2026-04-08,11.399670818171453,1
12,2026-04-22,2.0330685229499093,1
12,2026-04-21,3.43363685579689,1
12,2026-04-20,12.638517255359117,1
12,2026-04-19,9.976753376204787,1
12,2026-04-18,1.3176269541380747,1
12,2026-04-17,19.309390769136844,1
12,2026-04-16,3.6792044785097042,1
12,2026-04-15,12.161579672370708,1
12,2026-04-14,5.854121843672428,1
12,2026-04-13,27.19343958433624,1
12,2026-04-12,0.9337204501852658,1
12,2026-04-11,1.6228988537277138,1
12,2026-04-10,4.384949772740021,1
12,2026-04-09,2.7084517168975624,1
12,2026-04-08,6.50501645083195,1
13,2026-04-22,12.17841063029687,0
13,2026-04-21,6.30983540609731,0
13,2026-04-20,11.913088007540251,0
13,2026-04-19,13.556440007283829,0
13,2026-04-18,11.076695618763733,0
13,2026-04-17,13.717378995457294,0
13,2026-04-16,7.707530108425454,0
13,2026-04-15,8.9800979345754,0
13,2026-04-14,17.258958722101475,0
13,2026-04-13,10.055652189482236,0
13,2026-04-12,15.045509553148374,0
13,2026-04-11,5.143945766703895,0
13,2026-04-10,13.679039000287966,0
13,2026-04-09,10.386026928896385,0
13,2026-04-08,10.169122319959044,0
14,2026-04-22,19.425902642856766,0
14,2026-04-21,15.88948205972909,0
14,2026-04-20,13.376954419953963,0
14,2026-04-19,18.812802465471783,0
14,2026-04-18,18.74013714171264,0
14,2026-04-17,18.931890818918244,0
14,2026-04-16,16.731700314422383,0
14,2026-04-15,16.66973806453189,0
14,2026-04-14,14.962094332193658,0
14,2026-04-13,15.07673437489199,0
14,2026-04-12,20.428473651076835,0
14,2026-04-11,13.721656140510303,0
14,2026-04-10,17.695922886038584,0
14,2026-04-09,21.90496504064316,0
14,2026-04-08,13.649289316829009,0
15,2026-04-22,14.28678607780039,0
15,2026-04-21,12.109454651122553,0
15,2026-04-20,10.470889442575514,0
15,2026-04-19,11.745693716055031,0
15,2026-04-18,15.711488678201137,0
15,2026-04-17,13.963846242318526,0
15,2026-04-16,16.326931845169252,0
15,2026-04-15,10.360182176666134,0
15,2026-04-14,18.9442319502945,0
15,2026-04-13,10.033784864514173,0
15,2026-04-12,17.70510098992735,0
15,2026-04-11,15.902368304898722,0
15,2026-04-10,21.788570501783965,0
15,2026-04-09,10.520846250633559,0
15,2026-04-08,10.54695791979475,0
16,2026-04-22,10.404174984039788,0
16,2026-04-21,8.38721740408602,0
16,2026-04-20,6.06811351355995,0
16,2026-04-19,8.064215300897631,0
16,2026-04-18,6.026285999513593,0
16,2026-04-17,5.330447374004017,0
16,2026-04-16,4.6128315147462855,0
16,2026-04-15,9.832043270528043,0
16,2026-04-14,5.900019267984673,0
16,2026-04-13,7.609439903326655,0
16,2026-04-12,8.57785701725242,0
16,2026-04-11,6.212350709139105,0
16,2026-04-10,8.863126784287527,0
16,2026-04-09,5.802626482934377,0
16,2026-04-08,13.087778261787447,0
17,2026-04-22,21.293420086036306,0
17,2026-04-21,20.916178768004556,0
17,2026-04-20,14.697951633043166,0
17,2026-04-19,19.17610216150807,0
17,2026-04-18,21.598970619051528,0
17,2026-04-17,25.46261231249414,0
17,2026-04-16,19.552731465314135,0
17,2026-04-15,20.95959055574371,0
17,2026-04-14,19.966883733510894,0
17,2026-04-13,20.942139787825404,0
17,2026-04-12,20.532456878032658,0
17,2026-04-11,18.671401826098183,0
17,2026-04-10,23.203979961480886,0
17,2026-04-09,22.798531700750786,0
17,2026-04-08,18.35044373343098,0
18,2026-04-22,24.28511100499574,0
18,2026-04-21,22.045717830373274,0
18,2026-04-20,22.337448016792273,0
18,2026-04-19,22.355593136449492,0
18,2026-04-18,22.777538777335206,0
18,2026-04-17,25.953574838706498,0
18,2026-04-16,19.893380282084106,0
18,2026-04-15,20.128619181506743,0
18,2026-04-14,20.853612778402017,0
18,2026-04-13,18.044202751600128,0
18,2026-04-12,15.732308568823072,0
18,2026-04-11,21.63129818752225,0
18,2026-04-10,23.53323863778948,0
18,2026-04-09,28.884448927896024,0
18,2026-04-08,21.244109094398315,0
19,2026-04-22,2.8293539297827266,1
19,2026-04-21,12.283376161035665,1
19,2026-04-20,10.250688022951971,1
19,2026-04-19,12.612646767510483,1
19,2026-04-18,7.563774270357249,1
19,2026-04-17,3.117026726715178,1
19,2026-04-16,5.723677974404082,1
19,2026-04-15,17.604188956415417,1
19,2026-04-14,1.1263871231984777,1
19,2026-04-13,3.8064052998708617,1
19,2026-04-12,2.9862050292213396,1
19,2026-04-11,13.093693655824842,1
19,2026-04-10,2.213427096877118,1
19,2026-04-09,5.983105786283624,1
19,2026-04-08,1.8281565084493263,1
20,2026-04-22,7.369556360406429,1
20,2026-04-21,23.565678752252197,1
20,2026-04-20,15.630952355740646,1
20,2026-04-19,19.021011941206,1
20,2026-04-18,47.6209223175144,1
20,2026-04-17,13.88041226875392,1
20,2026-04-16,18.15212667367302,1
20,2026-04-15,2.7085807621329265,1
20,2026-04-14,18.643337667300262,1
20,2026-04-13,18.54591124567922,1
20,2026-04-12,5.522493291212412,1
20,2026-04-11,18.582227423219507,1
20,2026-04-10,15.41194698512926,1
20,2026-04-09,29.871055223337056,1
20,2026-04-08,17.114524675119444,1
21,2026-04-22,5.815549230535494,0
21,2026-04-21,11.784466235403304,0
21,2026-04-20,6.176836496521962,0
21,2026-04-19,6.550011153742313,0
21,2026-04-18,2.5059837238879448,0
21,2026-04-17,4.601185326431094,0
21,2026-04-16,8.26214850574153,0
21,2026-04-15,8.014151645048823,0
21,2026-04-14,3.7841903546044473,0
21,2026-04-13,4.70399259575913,0
21,2026-04-12,5.789006322037897,0
21,2026-04-11,4.224237147821507,0
21,2026-04-10,5.951964837809333,0
21,2026-04-09,2.510483917796545,0
21,2026-04-08,6.443541067861048,0
22,2026-04-22,19.100994100513926,1
22,2026-04-21,19.170929139228953,1
22,2026-04-20,15.961513981927723,1
22,2026-04-19,13.836698340305109,1
22,2026-04-18,2.682787452542544,1
22,2026-04-17,19.14788043247381,1
22,2026-04-16,9.814864550621206,1
22,2026-04-15,43.34905527186463,1
22,2026-04-14,18.739418116934264,1
22,2026-04-13,1.7507737314183922,1
22,2026-04-12,12.02083389130955,1
22,2026-04-11,2.177307934460011,1
22,2026-04-10,16.88601729316538,1
22,2026-04-09,14.496849419982041,1
22,2026-04-08,12.364745440285608,1
23,2026-04-22,23.750530435759927,0
23,2026-04-21,28.89318016811554,0
23,2026-04-20,15.926067899109565,0
23,2026-04-19,21.06557905750281,0
23,2026-04-18,18.03563555016234,0
23,2026-04-17,26.50519775370722,0
23,2026-04-16,16.94340478417366,0
23,2026-04-15,18.4604946500068,0
23,2026-04-14,20.846860144799063,0
23,2026-04-13,22.43704156292937,0
23,2026-04-12,20.825861531182614,0
23,2026-04-11,17.382621885366774,0
23,2026-04-10,23.841160507983542,0
23,2026-04-09,15.649451963162466,0
23,2026-04-08,29.375757293091425,0
24,2026-04-22,14.0401200397712,0
24,2026-04-21,11.939248221968175,0
24,2026-04-20,8.815847857232699,0
24,2026-04-19,14.078416362638256,0
24,2026-04-18,5.165338408788978,0
24,2026-04-17,8.633146139195185,0
24,2026-04-16,9.884470312779737,0
24,2026-04-15,10.65455401848011,0
24,2026-04-14,7.476490664641618,0
24,2026-04-13,10.457235870023425,0
24,2026-04-12,8.5131682461906,0
24,2026-04-11,9.44097765308713,0
24,2026-04-10,9.772527391362734,0
24,2026-04-09,11.430950959862919,0
24,2026-04-08,9.231203340339274,0
25,2026-04-22,18.09209592876956,0
25,2026-04-21,19.80587920510538,0
25,2026-04-20,15.066577769479476,0
25,2026-04-19,13.897490856240633,0
25,2026-04-18,14.15036157135285,0
25,2026-04-17,14.643607414831191,0
25,2026-04-16,19.11092952978644,0
25,2026-04-15,22.914054709791564,0
25,2026-04-14,12.851248363616405,0
25,2026-04-13,17.191781415012642,0
25,2026-04-12,21.53058688513498,0
25,2026-04-11,22.058518108512704,0
25,2026-04-10,17.377477968037063,0
25,2026-04-09,15.770090645509484,0
25,2026-04-08,20.87352446438919,0
26,2026-04-22,15.35669389438038,0
26,2026-04-21,17.27951786296848,0
26,2026-04-20,13.037645110350166,0
26,2026-04-19,15.434058790164558,0
26,2026-04-18,16.801758578346057,0
26,2026-04-17,16.47912560147715,0
26,2026-04-16,20.87346523799047,0
26,2026-04-15,14.656466035127968,0
26,2026-04-14,21.073615821275343,0
26,2026-04-13,22.028848749638104,0
26,2026-04-12,16.244073820496308,0
26,2026-04-11,20.92966489847324,0
26,2026-04-10,14.365338339698884,0
26,2026-04-09,20.38373546900174,0
26,2026-04-08,14.799667609684128,0
27,2026-04-22,8.64369315869955,0
27,2026-04-21,2.8186889935972346,0
27,2026-04-20,7.413576002292695,0
27,2026-04-19,9.369256248400239,0
27,2026-04-18,6.13945699978356,0
27,2026-04-17,7.409775650631294,0
27,2026-04-16,7.272586499384641,0
27,2026-04-15,8.40719991905441,0
27,2026-04-14,10.767591531673572,0
27,2026-04-13,10.333038097335299,0
27,2026-04-12,5.108964577160785,0
27,2026-04-11,7.102423971052321,0
27,2026-04-10,6.23381288177679,0
27,2026-04-09,7.586896940916823,0
27,2026-04-08,9.273836289271642,0
28,2026-04-22,21.153997023651964,1
28,2026-04-21,4.969753421600816,1
28,2026-04-20,18.29562642516698,1
28,2026-04-19,3.172523313456154,1
28,2026-04-18,12.633881661052884,1
28,2026-04-17,20.11100524107379,1
28,2026-04-16,14.135100486558768,1
28,2026-04-15,20.209726349468387,1
28,2026-04-14,21.383083963845284,1
28,2026-04-13,20.253706293509666,1
28,2026-04-12,3.992492894410851,1
28,2026-04-11,21.685437670702655,1
28,2026-04-10,1.8597470792336437,1
28,2026-04-09,6.705502435505615,1
28,2026-04-08,15.854270510608764,1
29,2026-04-22,13.144930167237458,0
29,2026-04-21,10.987639054430304,0
29,2026-04-20,8.640038152578716,0
29,2026-04-19,7.173021162833346,0
29,2026-04-18,6.910422480844323,0
29,2026-04-17,5.639532508449656,0
29,2026-04-16,7.882829201221499,0
29,2026-04-15,5.678728988566242,0
29,2026-04-14,6.335855183400709,0
29,2026-04-13,7.683764408976813,0
29,2026-04-12,7.207024742526341,0
29,2026-04-11,5.070960957090218,0
29,2026-04-10,7.902741401959269,0
29,2026-04-09,4.649070197571865,0
29,2026-04-08,6.643871474324112,0
30,2026-04-22,4.310838371709056,0
30,2026-04-21,9.54776869571617,0
30,2026-04-20,7.775161566299339,0
30,2026-04-19,4.276510362865667,0
30,2026-04-18,7.823267651794976,0
30,2026-04-17,8.182056027578263,0
30,2026-04-16,7.3247095624114715,0
30,2026-04-15,10.40592365241549,0
30,2026-04-14,3.9751348279674494,0
30,2026-04-13,6.885789758357447,0
30,2026-04-12,7.960098418588138,0
30,2026-04-11,5.421523834574509,0
30,2026-04-10,5.342584308813737,0
30,2026-04-09,3.908359590901988,0
30,2026-04-08,4.97232782005613,0
31,2026-04-22,9.858889179518298,0
31,2026-04-21,6.6299831896545145,0
31,2026-04-20,11.810814791286488,0
31,2026-04-19,6.265929843642949,0
31,2026-04-18,11.46974223052708,0
31,2026-04-17,7.868966314954952,0
31,2026-04-16,8.86213749729219,0
31,2026-04-15,9.899411136666998,0
31,2026-04-14,9.918150015323057,0
31,2026-04-13,15.379385478639454,0
31,2026-04-12,7.892394173901062,0
31,2026-04-11,8.370268960641349,0
31,2026-04-10,12.80373870021523,0
31,2026-04-09,16.162579922661266,0
31,2026-04-08,11.260770417969193,0
32,2026-04-22,10.948182537763879,0
32,2026-04-21,13.658585753160041,0
32,2026-04-20,14.665012803607354,0
32,2026-04-19,13.04945094792787,0
32,2026-04-18,10.831715265277895,0
32,2026-04-17,10.88942430944927,0
32,2026-04-16,12.300092186625644,0
32,2026-04-15,14.418672415061843,0
32,2026-04-14,13.31364361814394,0
32,2026-04-13,12.902691352760481,0
32,2026-04-12,9.196141139314653,0
32,2026-04-11,13.00123186461351,0
32,2026-04-10,12.518958394288395,0
32,2026-04-09,13.70800842120118,0
32,2026-04-08,8.831195738853271,0
33,2026-04-22,17.86018546964542,0
33,2026-04-21,13.30410869409338,0
33,2026-04-20,23.402116795610734,0
33,2026-04-19,25.335229147884068,0
33,2026-04-18,18.511280349629583,0
33,2026-04-17,23.40520427288639,0
33,2026-04-16,17.971041814644593,0
33,2026-04-15,22.042695802681575,0
33,2026-04-14,23.08673660996986,0
33,2026-04-13,17.880357204638933,0
33,2026-04-12,21.152578588083646,0
33,2026-04-11,20.001710142275062,0
33,2026-04-10,17.908930399955135,0
33,2026-04-09,15.892157957982013,0
33,2026-04-08,22.421478051659044,0
34,2026-04-22,9.289776504364722,0
34,2026-04-21,6.180867026613375,0
34,2026-04-20,9.416798760566774,0
34,2026-04-19,7.140736479050165,0
34,2026-04-18,7.194568202271639,0
34,2026-04-17,10.632093667573658,0
34,2026-04-16,3.476594865707491,0
34,2026-04-15,8.349106817931943,0
34,2026-04-14,9.601126250347656,0
34,2026-04-13,12.849544846103582,0
34,2026-04-12,8.016986152758767,0
34,2026-04-11,9.629801752322276,0
34,2026-04-10,10.120106434760443,0
34,2026-04-09,6.843886304615336,0
34,2026-04-08,10.798632965384833,0
35,2026-04-22,9.802440230103976,0
35,2026-04-21,11.21990833404971,0
35,2026-04-20,13.255830055220795,0
35,2026-04-19,12.062402167005766,0
35,2026-04-18,13.08400778940288,0
35,2026-04-17,9.291389776093713,0
35,2026-04-16,13.585798591840605,0
35,2026-04-15,10.379078900290983,0
35,2026-04-14,15.388794157065547,0
35,2026-04-13,17.847837433814863,0
35,2026-04-12,10.815975815331784,0
35,2026-04-11,15.276797355867455,0
35,2026-04-10,8.995650288278703,0
35,2026-04-09,15.957504977895782,0
35,2026-04-08,11.525882602909132,0
36,2026-04-22,41.210413743363645,1
36,2026-04-21,18.636639733819734,1
36,2026-04-20,18.573328527629585,1
36,2026-04-19,21.094145328811457,1
36,2026-04-18,6.75753151316062,1
36,2026-04-17,22.904119254740287,1
36,2026-04-16,21.15318191280668,1
36,2026-04-15,18.184407444985222,1
36,2026-04-14,7.491303838139207,1
36,2026-04-13,11.50088929258563,1
36,2026-04-12,5.54559221205099,1
36,2026-04-11,20.77460037498574,1
36,2026-04-10,13.755173292266225,1
36,2026-04-09,13.318731193268627,1
36,2026-04-08,20.033305452017643,1
37,2026-04-22,6.5973076186718,0
37,2026-04-21,6.918064786613853,0
37,2026-04-20,5.179721015416936,0
37,2026-04-19,7.851248513843618,0
37,2026-04-18,11.950996842916327,0
37,2026-04-17,4.517739056532465,0
37,2026-04-16,4.528738889626563,0
37,2026-04-15,4.050876447371633,0
37,2026-04-14,11.492523382576197,0
37,2026-04-13,7.855483173035762,0
37,2026-04-12,3.2296297611732907,0
37,2026-04-11,7.120442269821486,0
37,2026-04-10,7.83563712092693,0
37,2026-04-09,4.730919305368309,0
37,2026-04-08,10.639304765965147,0
38,2026-04-22,5.328972549889513,0
38,2026-04-21,3.314021501506261,0
38,2026-04-20,9.442334845771311,0
38,2026-04-19,4.361035074400602,0
38,2026-04-18,6.210242814826523,0
38,2026-04-17,7.042820583926709,0
38,2026-04-16,5.443201253351016,0
38,2026-04-15,8.43960644485885,0
38,2026-04-14,3.02799978545585,0
38,2026-04-13,5.382614965664028,0
38,2026-04-12,2.315407656203326,0
38,2026-04-11,6.501456358814742,0
38,2026-04-10,10.737329669409908,0
38,2026-04-09,3.138787516227194,0
38,2026-04-08,5.4706594298959565,0
39,2026-04-22,7.46379330694815,0
39,2026-04-21,9.88393560039542,0
39,2026-04-20,12.526061677400895,0
39,2026-04-19,9.052404613506413,0
39,2026-04-18,7.474573495715794,0
39,2026-04-17,8.989175235842158,0
39,2026-04-16,8.652350430292117,0
39,2026-04-15,11.003602438604089,0
39,2026-04-14,4.717861977831462,0
39,2026-04-13,10.603430387544726,0
39,2026-04-12,6.945042943006783,0
39,2026-04-11,7.467816041033092,0
39,2026-04-10,8.926740620141404,0
39,2026-04-09,8.270585096317895,0
39,2026-04-08,6.633528137623793,0
40,2026-04-22,21.320557586847034,0
40,2026-04-21,19.16048914709976,0
40,2026-04-20,13.769826485601973,0
40,2026-04-19,19.11989878212101,0
40,2026-04-18,20.489000000506557,0
40,2026-04-17,13.811136774157806,0
40,2026-04-16,17.903729407472316,0
40,2026-04-15,19.104676549292986,0
40,2026-04-14,18.247726336091656,0
40,2026-04-13,22.381711651399204,0
40,2026-04-12,14.955375236889148,0
40,2026-04-11,20.439046801097263,0
40,2026-04-10,14.454808245713354,0
40,2026-04-09,17.439391799971673,0
40,2026-04-08,17.72434228496791,0
41,2026-04-22,16.717709866004327,0
41,2026-04-21,8.730042981868396,0
41,2026-04-20,9.096327113156839,0
41,2026-04-19,9.596473833025215,0
41,2026-04-18,15.240434005877196,0
41,2026-04-17,8.29152074597013,0
41,2026-04-16,9.812158722751908,0
41,2026-04-15,6.713924743326653,0
41,2026-04-14,10.789863059247581,0
41,2026-04-13,11.73164213020805,0
41,2026-04-12,8.237442477053472,0
41,2026-04-11,15.085805313952653,0
41,2026-04-10,14.184396306470534,0
41,2026-04-09,9.028331966031779,0
41,2026-04-08,13.290100027445884,0
42,2026-04-22,6.424206946511665,0
42,2026-04-21,9.510587286884858,0
42,2026-04-20,9.940600832583597,0
42,2026-04-19,6.798718210176024,0
42,2026-04-18,8.027855272876101,0
42,2026-04-17,8.451391751168655,0
42,2026-04-16,8.909117525168067,0
42,2026-04-15,14.428049377844557,0
42,2026-04-14,12.721250377704752,0
42,2026-04-13,7.698436664083066,0
42,2026-04-12,6.606790724073102,0
42,2026-04-11,7.692613661537289,0
42,2026-04-10,13.25947264346756,0
42,2026-04-09,9.994049126774902,0
42,2026-04-08,14.17206944738512,0
43,2026-04-22,29.881487724828673,1
43,2026-04-21,1.095629766527596,1
43,2026-04-20,6.208514061199011,1
43,2026-04-19,8.269099182450548,1
43,2026-04-18,1.79894629582645,1
43,2026-04-17,11.045657143483881,1
43,2026-04-16,1.4365365003284345,1
43,2026-04-15,4.439036509396042,1
43,2026-04-14,20.343788584557203,1
43,2026-04-13,6.5774192705675745,1
43,2026-04-12,18.393840263911244,1
43,2026-04-11,5.396281054326844,1
43,2026-04-10,7.531369192251359,1
43,2026-04-09,1.9241299083688113,1
43,2026-04-08,5.7868052918822785,1
44,2026-04-22,12.017275155303636,0
44,2026-04-21,14.474502108231645,0
44,2026-04-20,15.417671044479771,0
44,2026-04-19,13.970973330800675,0
44,2026-04-18,18.604053509236998,0
44,2026-04-17,13.677892161279877,0
44,2026-04-16,11.163180201027293,0
44,2026-04-15,11.745433988916924,0
44,2026-04-14,20.8792995656655,0
44,2026-04-13,8.048756540285147,0
44,2026-04-12,12.430246869600994,0
44,2026-04-11,12.630586226917396,0
44,2026-04-10,14.661122757579141,0
44,2026-04-09,14.201771431821465,0
44,2026-04-08,11.997661227947326,0
45,2026-04-22,22.224690918455817,1
45,2026-04-21,7.91705686525033,1
45,2026-04-20,17.487532815784714,1
45,2026-04-19,8.256812575157287,1
45,2026-04-18,45.10648574249515,1
45,2026-04-17,2.432623296964676,1
45,2026-04-16,1.218915523797664,1
45,2026-04-15,20.722017371879673,1
45,2026-04-14,4.362715547701851,1
45,2026-04-13,3.901858069812491,1
45,2026-04-12,2.428412645951525,1
45,2026-04-11,41.15085319140635,1
45,2026-04-10,40.063606708228825,1
45,2026-04-09,11.417541349715679,1
45,2026-04-08,2.5893286337387194,1
46,2026-04-22,7.899329538682097,1
46,2026-04-21,6.623317138229973,1
46,2026-04-20,24.21239652595321,1
46,2026-04-19,7.567714436732499,1
46,2026-04-18,25.202560936183215,1
46,2026-04-17,2.8820118240345614,1
46,2026-04-16,7.247354884983309,1
46,2026-04-15,8.929866292714662,1
46,2026-04-14,3.536698207082405,1
46,2026-04-13,16.49377112395536,1
46,2026-04-12,2.5388688517656375,1
46,2026-04-11,13.418852444876897,1
46,2026-04-10,1.5507404280500077,1
46,2026-04-09,1.763530983094164,1
46,2026-04-08,46.782652671002424,1
47,2026-04-22,5.691970230709398,0
47,2026-04-21,9.78352361083482,0
47,2026-04-20,5.5714643051526975,0
47,2026-04-19,7.161547334954512,0
47,2026-04-18,7.477549129093087,0
47,2026-04-17,6.754252555811444,0
47,2026-04-16,4.477369673033808,0
47,2026-04-15,6.136362845553181,0
47,2026-04-14,5.858025808120726,0
47,2026-04-13,2.1904237930265005,0
47,2026-04-12,7.233821815855292,0
47,2026-04-11,5.412071597228205,0
47,2026-04-10,2.7195847875268835,0
47,2026-04-09,4.974855323818417,0
47,2026-04-08,8.386401228094421,0
48,2026-04-22,5.727550848105703,0
48,2026-04-21,9.942747968864712,0
48,2026-04-20,2.9522783434338096,0
48,2026-04-19,9.554188769154369,0
48,2026-04-18,4.515298284212471,0
48,2026-04-17,5.719604467230224,0
48,2026-04-16,1.4769363938764568,0
48,2026-04-15,5.212646939332329,0
48,2026-04-14,5.900124823781904,0
48,2026-04-13,4.678245055013143,0
48,2026-04-12,4.723108913714832,0
48,2026-04-11,7.528132394172963,0
